#CODE;RUSSIAN;x
EVTDESC5026;Моим подданным не нравится новое введённое имамами наказание – сажание на кол. Они выразили своё недовольство, бросая в меня гнилые овощи!;x
EVTOPTA5026;Овощи меня не остановят!;x
EVTDESC6030_MUS;Я говорю на неведомых языках, выкрикиваю неприличные слова в случайные моменты времени, чаще всего, когда говорит имам, иногда лежу на земле корчась от боли. Я редко помню это и люди считают меня одержимым.;x
EVTOPTA6030_MUS;Прочь, нечестивый джинн!;x
EVTDESC6031_MUS;Цитируя аят Престола из Корана и моля Аллаха о помощи, имаму удалось устранить вред причиненный мне колдовством или чёрной магией. Для пущей безопасности, мы вместе также прочли три последние суры из Корана: суру аль-Ихлас (Очищение веры), суру аль-Фаляк (Рассвет) и суру ан-Нас (Люди).;x
EVTOPTA6031_ALL;Ещё раз, на всякий случай...;x
EVTDESC1002;Повар приготовил великолепную еду с разнообразными фруктами, различными видами мяса, обилием свежей выпечки и несколькими сортами выдержанного сыра.;x
EVTOPTB3553;[Root.Religion.GetRandomGodNameCap] помоги мне! У меня проблема! ;x
EVTOPTB36051;Благодарю, [Root.Religion.GetRandomGodName], что есть [From.GetTitledFirstName];x
EVTOPTA6082;Помилуй нас, [Root.Religion.GetRandomGodName]!;x
EVTDESC1920;[Root.Religion.GetRandomGodName], служение тебе должно стать нашей целью жизни. Как мне лучше всего достичь этого?;x
EVTOPTD38233;Лишь Аллах властен над жизнью и смертью;x
EVTOPTB3243;Благодарю, [Root.Religion.GetRandomGodName], что есть [Root.GetMyMarshalName] [Root.job_marshal.GetTitledFirstName];x
EVTOPTA3245;[Root.GetChancellorName] заслуживает награды!;x
EVTOPTB3245;Благодарю, [Root.Religion.GetRandomGodName], что есть [Root.GetMyChancellorName] [Root.job_chancellor.GetTitledFirstName];x
EVTOPTA3246;[Root.GetSpymasterName] заслуживает награды!;x
EVTOPTB3246;Благодарю, [Root.Religion.GetRandomGodName], что есть [Root.GetMySpymasterName] [Root.job_spymaster.GetTitledFirstName];x
EVTOPTA3247;[Root.GetLordSpiritualName] заслуживает награды!;x
EVTOPTB3247;Благодарю, [Root.Religion.GetRandomGodName], что есть [Root.GetMyLordSpiritualName] [Root.job_spiritual.GetFirstName];x
EVTOPTB68001;Аллах милостив!;x
EVTOPTC20021;Я благодарен Аллаху за своё спасение;x
EVTOPTB20030;Я верующий мусульманин, я не буду с этим мириться!;x
EVTDESC20032;[Root.PrimaryTitle.GetFOA], до меня дошли слухи, что Ваш [Root.GetMyLordSpiritualName] обвинил[Root.job_spiritual.GetEndA] меня в ереси! Я прошу Вас поверить мне, как один благочестивый приверженец [Root.GetReligionNameGEN] другому, что я - не еретик!\nСо смирением и уважением,\n [From.GetTitledName];x
EVTOPTB20033;Слава Аллаху!;x
EVTDESC20034;Мой [Root.GetLordSpiritualName], после проведённого расследования по обвинению в ереси, я могу заверить Вас, что [FromFrom.GetTitledFirstName] - благочестивый приверженец [FromFrom.GetReligionNameGEN]. Если эта ошибка повторится, я не буду столь же понимающим. Убедитесь, что еретик действительно еретик до того, как выдвигать ложные обвинения.\n[From.GetTitledName];x
EVTOPTA20211;[Root.Religion.GetRandomGodName], благодарю за моё спасение!;x
EVTOPTA63020;Благодарю, [Root.Religion.GetRandomGodName]!;x
EVTDESC8000;Слишком долго Вы отрицали моё право на [From.GetPlot]. Признайте моё законное требование и отступите мирно или я вызову Вас на дуэль. Будьте уверены, у меня достаточно сторонников, чтобы добиться этого, так или иначе...\n[From.GetTitledName];x
EVTDESC72039;[From.GetTitledFirstName] и [FromFrom.GetTitledFirstName], оба вернулись в мой [Root.GetCapitalBuilding] без каких-либо видимых ран. Похоже, [From.GetTitledFirstName] отказался драться на дуэли.;x
EVTOPTA72039;Это было разумно с [From.GetHersHis] стороны...;x
EVTDESC5023; "Искупите свои грехи!"\n\nМоим подданным не нравится новое введённое священниками наказание – сажание на кол. Они выразили своё недовольство, бросая в меня гнилые овощи!;x
EVTDESC73001;У моей молодой жены появилась страсть к романтической поэзии. Она продолжает читать любые виды романтических стихов, которые попадают к ней в руки.;x
EVTOPTA73001;Дайте ей больше книг;x
EVTOPTD73001;Эти книги созданы Шайтаном!;x
EVTOPTD64140;Я устою перед искушениями Шайтана!;x
EVTDESC20172;Мой повелитель, Ваш [Root.GetMyChancellorName] [FromFrom.GetTitledName] пытался убедить меня выступить против моего сюзерена по имени [From.Liege.GetTitledName]! Этот бесстыдный поступок нельзя оставлять безнаказанным и, чтобы прекратить дальнейшее вмешательство, [Root.GetMyChancellorName] заключён в тюрьму на неопределённое время.\n [From.GetTitledName];x
EVTOPTA20172;Возмутительно!;x
EVTOPTB72004;Пусть гости страдают!;x
EVTOPTC3126;Да помилует Аллах мою душу;x
EVTOPTA3547;О нет! Урок истории!;x
EVTOPTC38100;А что м[Root.Guardian.GetOyaOy] наставни[Root.Guardian.GetTsaK] об этом скажет?;x
EVTTOOLTIPA38101;[Root.Guardian.GetTitledFirstName] получает вопрос об Аллахе;x
EVTOPTD38211;Это всё часть замысла Аллаха;x
EVTOPTD38227;Дайте денег нищим, и Аллах увидит Вашу доброту;x
EVTOPTC64090;Попросить помощи Аллаха в бездетном браке;x
EVTDESC91000;Порочность династии [Root.GetOnlyDynastyName] зашла слишком далеко! Развивающийся клан воинов взялся за оружие и уже скачет, чтобы освободить царство от Вашего упадка!;x
EVTOPTA91000;Аллах, будь милостив!;x
INTER_MUSLIM_WAR_PIETY_PENALTY;Нападение на собратьев по [_религии]$RELIGION$[_]: §R$VALUE$§!;x #RADJ
MUSLIM_TEMPLE_HOLDING_PIETY;§Y$NUM$§! Мечеть в области: §G+$VALUE$§!;x
DECLARE_WAR_INTERACTION_5;§RАтакуя собратьев по вере, мы будем терять §Y$PIETY$ §Rблагочестия в месяц!§!;x
go_on_hajj;Совершить хадж в Мекку;x
go_on_hajj_desc;Паломничество в Мекку - один из столпов Ислама, каждый дееспособный мусульманин должен совершить его хотя бы раз в жизни.;x
sadaqah_saddka_desc;Я добровольно отдаю своё богатство и надеюсь, что Аллах и халиф услышат о моём благочестии;x
sadaqah_voluntary_charity;Халиф услышит о моей благотворительности, мои грехи будут прощены и благочестие повысится;x
EVTDESC31000;[From.GetTitledFirstName] сделал очень щедрое добровольное пожертвование (Садака) бедным, чтобы помочь тем, кто имеет меньше, чем [From.GetSheHe], и устранить неравенство. Это достойно похвалы!;x
EVTOPTA31000;Аллах простит [Root.job_spiritual.GetHersHis] грехи;x
EVTTOOLTIP31001;услышит о [Root.job_spiritual.GetHersHis] похвале;x
EVTDESC31001;Правоверный [From.GetTitledFirstName] услышал о моём подаянии Садака и прислал своё благословение;x
EVTOPTA31001;Я глубоко польщен[Root.GetEndA];x
EVTDESC1060;Этот взгляд был намеренно сладострастным и не скрывал [Root.GetHersHisOpp] похотливых мыслей. Меня пригласили присоединиться...;x
EVTOPTA1060;Проследовать в [Root.GetHersHisOpp] [Root.GetChamberACC]...;x
EVTOPTB1060;Это запрещено!;x
EVTDESC5070;Удовольствия при жизни или удовольствия в загробной жизни? Всё, чего желаем в этом мире, будет в Джаннате, райском саду. Но жизнь не должна быть пресной, скучной, и без удовольствий. Это настоящая дилемма...;x
EVTOPTA5070;Я живу настоящим;x
EVTOPTB5070;Найдите настоящую красоту и удовольствие в поэзии;x
EVTDESC5071;Обилие еды, вина, хорошая компания... Кажется, что гедонизм помогает мне забыть скучный мир снаружи и я ни в чём себе не отказываю...;x
EVTOPTA5071;Но я чувствую пустоту внутри, в гедонизме нет ничего творческого;x
EVTOPTB5071;Такая жизнь по мне!;x
EVTTOOLTIP5073;решает, каким будет [Root.GetHersHis] образ жизни;x
EVTOPTC5071;С меня хватит, гедонизм не для меня;x
EVTDESC5072;Вдохновение есть во всём: от завтрака, что я поглощаю, или вида солнечных лучей, освещающих мой сад, до работ Имру-уль-Кайса или Сказания о Баяде и Риад.;x
EVTOPTA5072;Я устал[Root.GetEndA] от этого! Дайте мне наслаждаться радостями жизни!;x
EVTOPTB5072;Я наш[Root.GetLaYol] своё призвание;x
EVTTOOLTIP5074;[Root.GetTitledFirstName] узнаёт из поэзии больше, чем из чего бы то ни было в прошлом;x
EVTOPTC5072;Поэзия это хорошо, но возможно я найду что-то более интересное;x
EVTDESC5073;Это самое важное решение в моей жизни. Я действительно наслаждаюсь всеми прелестями гедонизма и счастлив следовать его правилам: делай только то, что приносит тебе удовольствие.;x
EVTOPTA5073;Я гедонист[Root.GetEndKa];x
EVTOPTB5073;Гедонизм - это не тот образ жизни, которому бы я хотел[Root.GetEndA] следовать всегда;x
EVTDESC5074;Меня ждёт поэтический образ жизни, если я действительно верю, что он подходит мне. Я узнал[Root.GetEndA] много о традициях своего народа, о его быте и культуре, погружаясь в чтение и сочинение стихов.;x
EVTOPTA5074;Я поэт!;x
EVTOPTB5074;Поэзия - это не тот образ жизни, которому бы я хотел[Root.GetEndA] следовать всегда;x
EVTDESC5047;Мы начали рано, когда солнце только появилось над горизонтом. Дичи было много, и ни один охотник не вернулся без зайца или птицы, привязанных к седлу.;x
EVTDESC3264;Я не сам[Root.GetAyaYy] воинственн[Root.GetAyaYy] правитель[Root.GetEndNitsa] и порой создаётся впечатление, что я практически несведущ[Root.GetEndA] во владении мечом. К счастью, я знаю, как манипулировать людьми...;x
EVTOPTC38229;Это превратит [From.GetHersHis] в великого мастера меча!;x
EVTDESC100005;Когда мы играем, я обычно в гуще событий, но всякий раз находится один ребёнок, который вместо того, чтобы присоединиться к нам и столь же громко смеяться, уходит читать в тени дерева или возле горящего камина. Зачем читать старые, скучные, пыльные книги, когда можно играть с мечами, куклами или ловить лягушек в пруду?;x
EVTDESC38269;Служение тебе, [Root.Religion.GetRandomGodName], будет важнее чего бы то ни было. У меня появилась такое качество, как "набожность".;x
EVTDESC2120;М[From.GetOyaOy] [From.GetRootRelation] [From.GetFirstName] снова лжёт мне прямо в лицо не моргнув и глазом. Ещё бы немного и невинный слуга отправился в колодки по моему приказу!;x
EVTOPTE38233;[From.GetTitledFirstName] скоро поправится, во враче нет нужды;x
EVTDESC20040;Благодаря Вашей недавней благотворительной работе от лица [Root.Liege.GetTitledFirstName], один из [Root.Liege.GetHersHis] вассалов был впечатлён [Root.Liege.GetHersHis] великой щедростью.;x
EVTOPTA20040;Превосходно.;x
EVTDESC20041;[From.GetJobTitle] [From.Host.PrimaryTitle.GetAdjective]ского двора занимается благотворительностью в местечке [From.Location.GetName], раздавая милостыню и еду нуждающимся. Местные крестьяне значительно выиграли от [Root.Host.GetHersHis] щедрости.;x
EVTOPTA20041;Возможно, в мире ещё осталось что-то хорошее.;x
EVTDESC20042;[FromFrom.GetJobTitle] [FromFrom.GetFirstName] сообщает, что [From.GetTitledFirstName] дивится Вашей бесконечной щедрости к беднякам в местечке [From.Location.GetName]. Крестьяне воспевают Ваше имя!;x
EVTOPTA20042;Отличная работа!;x
EVTDESC20043;Похоже, Ваша бескорыстная благотворительная деятельность в округе [Root.Location.GetName] привлекла к себе слишком много внимания. Прежде, чем Вы это осознали, Вас окружила огромная толпа голодных и отчаявшихся бедняков, цепляющихся за Вашу одежду и молящих о еде.;x
EVTOPTA20043;Во имя Пророка, дайте мне пройти!;x
EVTDESC20044;До того, как у нищих появилась возможность полностью окружить Вас, Вы пробиваете путь в толпе, размахивая своим посохом будто безумн[Root.GetAyaYy]. Вам удалось нанести пару веских ударов посохом старухе, выбив ей несколько оставшихся зубов, и метким пинком оставить голодающего фермера с разбитым носом. Толпа рассеивается.;x
EVTOPTA20044;Ну, мне говорили проявлять щедрость к людям...;x
EVTDESC20045;Когда Вы наконец пробиваетесь через отчаявшуюся толпу, Вы видите, что всё Ваше тело в синяках, а одежда разорвана в клочья.;x
EVTOPTA20045;Они могли меня убить!;x
EVTDESC20046;[From.GetJobTitle] [From.GetFirstName] был[From.GetEndA] окружен[From.GetEndA] отчаянной толпой нищих в округе [From.Location.GetName] и серьёзно ранен[From.GetEndA], раздавая милостыню бедным от Вашего имени. Благотворительность может быть опасным занятием.;x
EVTOPTA20046;Да, похоже на то.;x
EVTDESC20047;[From.GetJobTitle] [From.GetFirstName], занимающ[From.GetAyaIy]ся благотворительностью от Вашего имени, сделал своё последнее пожертвование, когда был[From.GetEndA] загнан[From.GetEndA] в угол отчаявшейся толпой нищих в округе [From.Location.GetName] и затоптан[From.GetEndA] насмерть.;x
EVTOPTA20047;Неблагодарные!;x
EVTDESC70041;Находясь на последнем издыхании, я вспоминаю о турнире. Жаль, что моя смерть остановит праздник, и меня печалит мысль, что мне никогда больше не будет дозволено увидеть храбрых рыцарей сражающихся за славу!;x
EVTOPTA70041;Я надеюсь, что мои подданные запомнят меня великодушным правителем;x
EVTTOOLTIP70042;Вашим вассалам сообщат о Вашей безвременной кончине;x
EVTDESC70042;[Root.PrimaryTitle.GetFOA], [From.GetTitledFirstName] безвременно сконча[From.GetLasLsya]. В связи с этим турнир к сожалению отменяется.\n [Root.Liege.GetTitledFirstName];x
EVTOPTA70042;А я так его ждал[Root.GetEndA]!;x
EVTDESC3656;Сказочник рассказывал истории о Дикой Охоте. От них меня пробила дрожь, но выпивка прибавила мне храбрости и вместо того, чтобы ночевать в таверне, я направился в свой [Root.GetCapitalBuilding]. Я пожалел об этом, когда огромные, ужасные чёрные охотники, скачущие на чёрных лошадях, с бегущими рядом чёрными собаками начали преследовать меня. Я кричал и бежал, спасая свою жизнь, пока не услышал, как охотники разразились смехом.;x
EVTDESC20048;Так много богатств Вашего сюзерена безрассудно потрачены на неблагодарных и недостойных нищих, но что насчёт Вас? Неужели Вы недостаточно трудились, помогая кучке воров и попрошаек? Возможно, было бы лучше, если бы часть из этих богатств нашла путь в Ваши карманы...;x
EVTOPTA20048;Да, это было бы только справедливо.;x
EVTOPTB20048;Нет, нельзя забывать о своих обязанностях.;x
EVTDESC20049;До Вас дошли слухи, что [From.GetJobTitle] [From.GetFirstName] подда[From.GetLasLsya] слабости и присвоил[From.GetEndA] себе деньги, предназначавшиеся беднякам.;x
EVTOPTA20049;Пусть вернёт золото и всё будет прощено.;x
EVTOPTB20049;Бросить [From.GetHersHis] в подземелье!;x
action_charity;Совершить благотворительность;x
action_charity_desc;[GetMyLordSpiritualName] будет послан заниматься благотворительностью, помогая нуждающимся.;x
EVTNAME20040;Bассал впечатлён;x
EVTTOOLTIP20421;[This.GetTitledFirstName] сильно огорчится от того, как вероломно поступает [Root.GetTitledFirstName];x
EVTTOOLTIP100501;[Root.GetTitledFirstName] поприветствует своего бывшего соперника по имени [From.GetTitledFirstName] в честь [Root.GetReligionNameGEN];x
EVTDESC63013;[Root.GetTitledFirstName], подтвердилось, что [FromFrom.GetTitledFirstName] действительно виноват в том, в чём Вы [FromFrom.GetHersHis] обвиняли! Подлый интриган сейчас томится в моём самом тёмном и глубоком подземелье.\nВаш [From.GetTitle]\n [From.GetTitledFirstName];x
EVTOPTA63013;[From.GetTitledFirstName], это превосходно!;x
EVTDESC37000;Нужно спросить, дарует ли [Root.Liege.GetTitledFirstName] мне титул.;x
EVTOPTA37000;Пожалуйста!;x
EVTTOOLTIP37001;[Root.GetTitledFirstName] просит персонажа [This.GetTitledFirstName] о титуле;x
EVTDESC37002;[From.GetTitledFirstName] обещает мне титул!;x
EVTOPTA37002;Лучше бы это были не пустые слова...;x
EVTDESC37003;[From.GetTitledFirstName] отказывается даровать мне титул!;x
EVTOPTA37003;Я этого так не оставлю!;x
EVTDESC37004; "Вы ещё не готовы..." - вот предлог, под которым [From.GetTitledFirstName] отказывает мне в титуле!;x
EVTOPTA37004;Я попрошу снова позже...;x
EVTOPTB37004;Только не это!;x
EVTDESC37005;[Root.Liege.GetTitledFirstName] должно быть не помнит, что [Root.Liege.GetHersHis] Милость обещали даровать мне титул.;x
EVTOPTA37005;Я попрошу [Root.Liege.GetHersHis] снова;x
EVTTOOLTIP37006;снова попросит, чтобы персонаж [Root.GetTitledFirstName] получил титул.;x
EVTDESC37007;Я попросил ещё раз о вотчине, но [From.GetTitledFirstName] опять отказал мне в титуле!;x
EVTOPTA37007;Это безобразие!;x
EVTDESC37050;Мне пришло время вступить в брак, или по крайней мере договориться о помолвке с подходящим человеком.;x
EVTTOOLTIP37051;попросили найти пару для [Root.GetTitledFirstName];x
EVTOPTA37050;[Root.Liege.GetTitledFirstName] сможет найти мне подходящего супруга!;x
EVTDESC37053;[From.GetTitledFirstName] не помнит о своём обещании, мне сказали, что [From.GetSheHe] не поможет мне найти подходящую пару!;x
EVTDESC37054;Я до сих пор не в браке или помолвке! [Root.Liege.GetTitledFirstName] конечно же помнит о своём обещании найти мне подходящую пару?;x
EVTOPTA37054;[Root.Liege.GetTitledFirstName]... Мне следует напомнить о [Root.GetHersHis] обещании!;x
EVTTOOLTIP37055;напоминают о [This.GetHersHis] обещании о поиске подходящей пары для персонажа [Root.GetTitledFirstName];x
EVTDESC37056;Мне отказали в обещанном браке, я найду себе [Root.GetHusbandWifeOppACC] без посторонней помощи!;x
EVTOPTA37056;Я [Root.GetWillMarry] прямо сейчас!;x
EVTTOOLTIP37057;[Root.GetTitledFirstName] вступит в брак вопреки тому, что [This.GetTitledFirstName] против.;x
EVTTOOLTIPA100512;стреляет в персонажа [Root.GetTitledFirstName] из лука!;x
EVTTOOLTIPB100512;пытается стрелять в персонажа [Root.GetTitledFirstName] из лука!;x
EVTTOOLTIP100152;благодарен персонажу [Root.GetTitledFirstName] за помощь;x
EVTOPTC100035;Она никогда не тронет мою куклу!;x
EVTDESC100012;[From.GetFirstName] удивляется и смотрит на меня подозрительно, когда я спрашиваю [From.GetHersHis] не хочет ли [From.GetSheHe] взять на время мой игрушечный меч, но когда я настаиваю и [From.GetFirstName] берёт его, то начинает преследовать меня, словно зверя, которого хочет убить!;x
EVTOPTA100012;Аррргх. Мы ещё друзья?;x
EVTOPTD4075;Это отличная идея!;x
EVTTOOLTIP20143;Попытка убийства провалилась;x
EVTTOOLTIP75035;[Root.GetTitledFirstName] сердится на персонажа [This.GetTitledFirstName];x
EVTTOOLTIP75033;получает замечание от персонажа [Root.GetTitledFirstName];x
EVTTOOLTIP20392;[This.GetTitledFirstName] получает письмо, которое расскажет [This.GetHerHim] о полезном дворянине;x
EVTOPTC3602;Я избавлюсь от него, потому что Вы просите;x
EVTTOOLTIP3122;вдохновлён стараниями персонажа [Root.GetTitledFirstName];x
EVTDESC38299;Такой ход вещей меня не устраивает. Я больше не §Yудовлетворённ[Root.GetAyaYy]§!.;x
EVTDESC105000;Это тяжёлое решение, просить главного Кадия дать мне развод с моим мужем [Root.Spouse.GetTitledFirstName]. Мне нужно убедиться, что я действительно этого хочу, прежде чем принять решение...;x
EVTOPTA105000;Решение принято!;x
EVTTOOLTIP105001;[Root.GetTitledFirstName] просит Главного Кадия [This.GetTitledFirstName] о разводе;x
EVTOPTB105000;Я не могу решить сейчас...;x
EVTDESC105001;[From.GetTitledFirstName] пришла ко мне с просьбой о разводе. Я напомнил ей про период Идды и про месяц, который должен пройти, чтобы развод подтвердился. Также пришлось уточнить, не просит ли её муж компенсацию и возвращение махра, свадебного подарка жениха невесте.;x
EVTOPTA105001;Если Вы не пожалеете об этом через месяц, сможете развестись.;x
EVTTOOLTIP105002;[Root.GetTitledFirstName] предоставляет жене с именем [This.GetFirstName] её желанный развод;x
EVTOPTB105001;Нет, я не могу оправдать предоставление Вам развода;x
EVTTOOLTIP105003;[Root.GetTitledFirstName] отказывает жене с именем [This.GetFirstName] в разводе;x
EVTDESC105002;Главный Кадий [From.GetTitledFirstName] спросил меня, что будет, если мой муж [Root.Spouse.GetTitledFirstName] потребует компенсацию и возвращение моего махра, подарка от него мне на свадьбу, ещё он рассказал, что случиться со всеми детьми от нашего союза. Он также сказал, что я должна ждать месяц, период Идды, прежде чем я смогу развестись, или, если я беременна, то пока ребёнок не родится.;x
EVTOPTA105002;Тогда я должна подождать месяц;x
EVTOPTB105002;Тогда пока ребёнок не родится;x
EVTOPTC105002;Я передумала, я не хочу развода!;x
EVTDESC105003;Главный Кадий [From.GetTitledFirstName] не даровал мне развод и сказал, что не видит поводов для моего развода с мужем ([Root.Spouse.GetTitledFirstName]) из того, что я сказала.;x
EVTOPTA105003;Тогда мне придётся принять этот брак;x
EVTDESC105004;Период Идды прошёл и, если мне действительно хочется развестись с мужем ([Root.Spouse.GetTitledFirstName]), то я сделаю это.;x
EVTOPTA105004;Ура! [Root.Spouse.GetTitledFirstName] больше не мой супруг!;x
EVTOPTB105004;Я изменила своё решение во время периода Идды, я не хочу развода;x
EVTDESC105005;Моя жена [Root.Spouse.GetTitledFirstName] пошла к Главному Кадию ([From.GetTitledFirstName]) и попросила о разводе! Если она всё ещё будет хотеть этого после периода Идды, который длится месяц, то нашего брака больше не будет...;x
EVTOPTA105005;Если это то, чего она хочет...;x
EVTOPTB105005;Нет! Я этого не допущу!;x
EVTTOOLTIP105006;[Root.GetTitledFirstName] пытается удержать супругу ([This.GetTitledFirstName]) от получения развода;x
EVTDESC105006;Я была на пути домой, думая о том, как сообщить моему мужу о том, что я попросила развод у Главного Кадия, когда [From.GetTitledFirstName] догнал меня и спросил, почему я захотела развода! Я высказала ему свои причины и он заявил, что я должна передумать, сказал мне, что не хочет, чтобы я с ним разводилась...;x
EVTOPTA105006;Нет, я не хочу быть Вашей женой, я хочу развестись!;x
EVTTOOLTIPA105007;[Root.GetTitledFirstName] не изменит своего решения о разводе;x
EVTOPTB105006;Хорошо, но тогда всё должно измениться!;x
EVTTOOLTIPB105007;[Root.GetTitledFirstName] решает остаться с мужем ([This.GetTitledFirstName]);x
EVTDESC105007;[From.GetTitledFirstName] и я поговорили, я обещал ей всё что угодно, если она не оставит меня! Она рассказала мне о своих мотивах, а я сказал ей, что всё изменю и сделаю всё, что требуется!;x
EVTOPTA105007;[From.GetTitledFirstName] всё же не изменила своего решения;x
EVTOPTB105007;[From.GetTitledFirstName] обещала не покидать меня!;x
EVTDESC105010;С каждым днём я всё больше волнуюсь, что Главный Кадий не выбран. [Root.Liege.GetTitledFirstName] будто не заботиться о том, настигнет ли правосудие тех, кто этого заслуживает!;x
EVTOPTA105010;Мне следует предложить одного из моих придворных!;x
EVTTOOLTIP105011;[Root.GetTitledFirstName] предлагает подходящего человека на пост Главного Кадия;x
EVTOPTB105010;Я был бы лучшим кандидатом!;x
EVTOPTC105010;Один из вассалов [Root.Liege.GetTitledFirstName] подойдёт лучше всего;x
EVTOPTD105010;[Root.Liege.GetTitledFirstName] конечно уже знает лучшего кандидата на пост Главного Кадия;x
EVTDESC105011;[From.GetTitledFirstName] волнуется о том, что люди в моём государстве нуждаются в правосудии, тогда как я ещё не выбрал[Root.GetEndA] Главного Кадия для заботы о всех правовых вопросах. Для того, чтобы облегчить [From.GetHersHis] беспокойство, [From.GetTitledFirstName] подош[From.GetLaYol] ко мне и предложил[From.GetEndA] того, кто мог бы стать превосходным Главным Кадием.;x
EVTOPTA105011;Да, этот придворный подошёл бы идеально;x
EVTTOOLTIP105012;[Root.GetTitledFirstName] считает, что [This.GetTitledFirstName] станет новым Главным Кадием;x
EVTOPTB105011;Нет, этого не будет;x
EVTTOOLTIPA105013;[Root.GetTitledFirstName] отвергнет кандидатуру, которую предложил[This.GetEndA] [This.GetTitledFirstName];x
EVTOPTC105011;Да, [From.GetTitledFirstName], Вы были бы прекрасным Главным Кадием!;x
EVTTOOLTIPA105014;получит должность Главного Кадия;x
EVTOPTD105011;Нет, я не дам Вам должность Главного Кадия;x
EVTTOOLTIPB105014;[Root.GetTitledFirstName] откажет претенденту [This.GetTitledFirstName] в должности Главного Кадия;x
EVTOPTE105011;Я соглас[Root.GetNaEn], он станет Главным Кадием;x
EVTOPTF105011;Нет, он не станет Главным Кадием;x
EVTDESC105012;Я понятия не имел, что [FromFrom.GetTitledFirstName] предложил меня на пост нового Главного Кадия при дворе правителя ([From.GetTitledFirstName])! Письмо, поздравляющее меня с моей новой должностью, и приказ явится ко двору как можно быстрее были внезапными, сначала я почти не верил в это.;x
EVTOPTA105012;[FromFrom.GetTitledFirstName], спасибо Вам!;x
EVTTOOLTIPB105013;Новый Главный Кадий, [Root.GetTitledFirstName], благодарит [This.GetTitledFirstName];x
EVTDESC105013;Я предложил[Root.GetEndA], чтобы [target_suggested_qadi.GetTitledFirstName] стал новым Главным Кадием и затаив дыхание ждал[Root.GetEndA], пока [Root.Liege.GetTitledFirstName] обдумывал это.;x
EVTOPTA105013;[Root.Liege.GetSheHeCap] принял[Root.Liege.GetEndA] моего кандидата на должность Главного Кадия!;x
EVTOPTB105013;[Root.Liege.GetTitledFirstName] отверг[Root.Liege.GetNoneE] моё предложение...;x
EVTDESC105014;Это было абсурдно, почти оскорбительно, предложить себя в качестве нового Главного Кадия при дворе правителя ([From.GetTitledFirstName]), но я не мог[Root.GetNoneE] придумать лучшей кандидатуры, чем я сам[Root.GetEndA].;x
EVTOPTA105014;Я новый Главный Кадий! Бойтесь моего правосудия!;x
EVTOPTB105014;[From.GetTitledFirstName] не хочет, чтобы я стал[Root.GetEndA] новым Главным Кадием;x
EVTDESC1010;Мне представилась ситуация, становящаяся всё более и более пугающей, результатом которой могла стать только жизнь или смерть. Я нервно сглатываю и решаюсь...;x
EVTDESC105020;[Root.Liege.GetTitledFirstName] выбирает на пост Главного Кадия крайне неудачного кандидата! Представления о правосудии у этого человека серьёзно искажены, не будет никакой справедливости, пока он занимает этот пост!;x
EVTOPTA105020;Даже этот придворный был бы лучшим Главным Кадием!;x
EVTTOOLTIP105021;[Root.GetTitledFirstName] предлагает более подходящего человека на пост Главного Кадия;x
EVTOPTB105020;Пожалуй, даже я был бы лучшим Главным Кадием!;x
EVTOPTC105020;Я знаю одного из вассалов правителя [Root.Liege.GetTitledFirstName], который подошёл бы лучше;x
EVTOPTD105020;Сдержать свой гнев и ничего не делать;x
EVTDESC105021;Я вне себя от гнева на то, что [From.GetTitledFirstName] называет "ещё один губительный пример правосудия Вашего Главного Кадия!". [From.GetTitledFirstName] предлагает, чтобы на очень важный пост Главного Кадия был назначен другой человек.;x
EVTOPTA105021;Вы правы, Ваш придворный стал бы более удачным выбором;x
EVTTOOLTIP105025;[This.GetTitledFirstName], бывший Главный Кадий, отстранён от должности;x
EVTTOOLTIP105022;[This.GetTitledFirstName] станет новым Главным Кадием;x
EVTOPTB105021;Я не вижу никаких причин для увольнения нынешнего Главного Кадия;x
EVTTOOLTIP105023;в разочаровании от того, что [Root.GetTitledFirstName] не следует [This.GetHersHis] рекомендациям относительно Главного Кадия;x
EVTOPTC105021;[target_suggested_qadi.GetFirstName] будет лучшим Главным Кадием;x
EVTOPTE105021;Мой вассал был бы лучшим Главным Кадием;x
EVTDESC105023;Нынешний Главный Кадий - ужасный выбор на этот пост, его деспотичное правосудие и недостаточное знание законов вынуждают меня предложить нового кандидата на эту должность. [From.GetTitledFirstName] был бы намного лучшим Главным Кадием. [Root.Liege.GetTitledFirstName] и я обсудили это, теперь я жду, затаив дыхание, пока [Root.Liege.GetTitledFirstName] обдумывает это.;x
EVTOPTA105023;[From.GetTitledFirstName] теперь новый Главный Кадий! Слава Аллаху!;x
EVTOPTB105023;Мне отказали и сказали больше не вмешиваться в это дело;x
EVTDESC105024;Я нечаянно оскорбил старого Главного Кадия, когда предположил, что мои судебные решения были бы лучшими, чем его и что я знаю законы лучше него, но я не видел другого способа избавиться от него. В конце концов, [From.GetTitledFirstName] будет решать, подхожу ли я лучше на эту должность чем, я надеюсь, вскоре уже бывший Главный Кадий.;x
EVTDESC105025;Будь ты проклят, [FromFrom.GetTitledFirstName]! [From.GetTitledFirstName] отозвал мой титул Главного Кадия по наущению этого пёсьего сына! ;x
EVTOPTA105025;[FromFrom.GetTitledFirstName], да уничтожит Аллах твой дом!;x
