#CODE;RUSSIAN;x
b_kagbeni;Кагбени;x
b_chhusang;Цуг;x
b_chhoser;Чхосер;x
b_drak_gyawu;Драк Гяву;x
b_coqen;Цочен;x
b_zhulongcun;Друлонгцун;x
b_jiugongcun;Джиугонгцун;x
b_zhuglung;Друглунг;x
b_dawaxung;Даваxунг;x
b_duichiwu;Дуичиву;x
b_bangkor;Бангкор;x
b_purang;Буранг;x
b_tingche;Тингче;x
b_taya;Тая;x
b_gangzi;Гангзи;x
b_zijiegong;Дзийиегонг;x
b_khorzhak;Хоржак;x
b_simbiling;Симбилинг;x
b_kangtuo;Кангтуо;x
b_kyunglung;Кхюнглунг;x
b_re_xijiama;Ре Сияама;x
b_tirthapuri;Тиртхапури;x
b_lhara;Лхара;x
b_xalazakung;Xалазакунг;x
b_gyanyima;Гяныима;x
b_qulongcun;Чулонгцун;x
b_gangutluk;Гангутлук;x
b_pelrap;Пелрап;x
b_yanghu;Янгху;x
b_shor_kul;Шор Кул;x
b_uztag;Узтаг;x
b_kyungmoztag;Кюнгмозтаг;x
b_chutsen;Чутсен;x
b_rutog;Рутог;x
b_jiaweichao;Джайвейчао;x
b_de_jiao;Дэ Джао;x
b_rituzhen;Ритуджен;x
b_rawang_rutog;Раван Рутог;x
b_zhabsang;Жябсанг;x
b_yageide;Ягэйдэ;x
b_gar;Гар;x
b_gegyai;Гегьэ;x
b_bugongcun;Бугонкун;x
b_bijia;Биджиа;x
b_gaerka;Гаэрка;x
b_gunsa;Гунза;x
b_suwenbu;Сувэнбу;x
b_tsaparang;Цапаранг;x
b_tholing;Толинг;x
b_mangga;Мангга;x
b_dongqiu;Донгчю;x
b_mangnang;Манан;x
b_gurugem;Гуругэм;x
b_gartok;Гарток;x
b_gerze;Гердзе;x
b_lumaringbo;Лумарингбо;x
b_oma;Ома;x
b_dongco;Донгцо;x
b_naqen;Начен;x
b_marme;Мармэ;x
b_kangtog;Кантог;x
b_nyima;Ньима;x
b_tanglaicun;Танглаицун;x
b_jiwa;Джива;x
b_jialongcun;Джиалонгцун;x
b_doijiang;Доиджанг;x
b_zaqog;Дзачог;x
b_dogyaling;Догялинг;x
b_nagchu;Нагчу;x
b_lhari;Лхари;x
b_baingoin;Баингоин;x
b_nyainrong;Няинронг;x
b_tashi_dor;Таши Дор;x
b_lhomar;Лхомар;x
b_amdo;Амдо;x
b_zhasa;Жяса;x
b_rolagang;Ролаганг;x
b_gangnyi;Гангныи;x
b_maqingcun;Мачинцун;x
b_muleyang_dimacun;Мулеянг Димацун;x
b_tangrongcun;Тангронгцун;x
b_gangdoz;Гангдоз;x
b_mangan;Манган;x
b_gyalshing;Джейзинг;x
b_namchi;Намчи;x
b_rumtheg;Румтхег;x
b_ralang;Раланг;x
b_rangpo;Рангпо;x
b_paro;Паро;x
b_kyichu;Куйчу;x
b_taktshang;Тактшанг;x
b_hungrel;Хунгрел;x
b_damthang;Дамтханг;x
b_tshalunang;Тшалунанг;x
b_gasa;Гаса;x
b_lhasa;Лхаса;x
b_jokhang;Джоканг;x
b_reting;Ретинг;x
b_kunggar;Кунггар;x
b_quxu;Чюшю;x
b_ramoche;Рамоче;x
b_potala;Потала;x
b_lhunzhub;Лхюнджуб;x
b_gyantse;Гьянгдзе;x
b_palcho;Палчо;x
b_bainang;Баинанг;x
b_kangmar;Кангмар;x
b_rinbung;Ринбунг;x
b_drongtse;Дронгтсе;x
b_yatung;Ятунг;x
b_shigatse;Шигадзе;x
b_namling;Намлинг;x
b_tashilhunpo;Ташилхунпо;x
b_shalu;Шалу;x
b_deleg;Делег;x
b_naktsang;Бакцанг;x
b_taktse;Дагдзе;x
b_zetang;Цзэтан;x
b_samye;Самиэ;x
b_tradruk;Традук;x
b_yungbulakang;Юнгбулаканг;x
b_nagarze;Нагарже;x
b_gonggar;Гонггар;x
b_bumthang;Бумтанг;x
b_jambay;Джамбай;x
b_kongchogsum;Конгчогсум;x
b_trongsa;Тронгса;x
b_singye;Сингие;x
b_trashigang;Трашиганг;x
b_zugne;Цзугне;x
b_tawang;Таванг;x
b_itanagar;Итанагар;x
b_sepla;Сепла;x
b_bameng;Баменг;x
b_bomdila;Бомдила;x
b_koloriang;Колорианг;x
b_joram;Джорам;x
b_lhoyu;Лхою;x
b_anini;Анини;x
b_dambuk;Дамбук;x
b_namsai;Намсаи;x
b_diyun;Диюн;x
b_yingkiong;Йинкион;x
b_hawai;Хаваи;x
khurmazta;Согдомаздеизм;x #Согдомаздеист;x #RADJ
khurmazta_DESC;Хурмазта (Зарвана) - верховный бог этой синкретической формы зороастризма, распространённой среди согдийцев. Эта вера сочетает в себе элементы индуизма, буддизма и различных языческих религий. Наряду с Хурмазтой почитаются и второстепенные божества, такие как Вешпаркар, бог ветра. Подношения обычно делаются в виде маленьких фигурок.;x
khurmazta_FEATURES;§Y*§! Правители могут выбрать второстепенное божество для почитания;x
GOD_DESI;Дэси;x
GOD_WESHPARKAR;Вешпаркар;x
GOD_PARN;Парн;x #Фарн
GOD_NANAIYA;Нанайя;x
GOD_WISHAGHN;Вишагн;x #Вашэгн
GOD_ZARVANA;Зарвана;x #Зрван
patrons_khu;Выбрать божество-покровителя;x
patrons_khu_desc;Вы можете выбрать личного покровителя среди множества божеств согдийского маздеизма.;x
EVTOPTA_39800;Дэси, Щедрый;x
EVTOPTB_39800;Парн, бог удачи;x
EVTOPTC_39800;Нанайя, Чувственный;x
EVTOPTD_39800;Есть и другие...;x
EVTOPTA_39801;Вешпаркар, бог ветра;x
EVTOPTB_39801;Вишагн, бог победы;x
EVTOPTC_39801;Зурван, бог времени;x
EVTOPTD_39801;А если подумать...;x
patron_desi;Божество-покровитель: Дэси;x
patron_parn;Божество-покровитель: Парн;x
patron_nanaiya;Божество-покровитель: Нанайя;x
patron_weshparkar;Божество-покровитель: Вешпаркар;x
patron_wishaghn;Божество-покровитель: Вишагн;x
patron_zurvan;Божество-покровитель: Зурван;x
VAYNPAT;Вайнпат;x #Вйгнпат
job_spiritual_khurmazta;Мойпат;x
tb_desert_stable_1;Лагерь пустынных всадников;x
tb_desert_stable_2;Лагерь пустынных всадников;x
tb_desert_stable_3;Лагерь пустынных всадников;x
tb_desert_stable_4;Лагерь пустынных всадников;x
tb_desert_stable_desc;Пустынная местность требует крепких и выносливых ездовых животных, а также всадников и погонщиков, чтобы их контролировать. Во время войны, это помогает вождям племенных общин получить нужную мобильность войск в бою.;x
ca_desert_stable_desc;Здесь содержатся и тренируются мобильные войска, идеально подходящие для внезапных и быстрых атак.;x
ca_desert_stable_1;Лагерь пустынной конницы;x
ca_desert_stable_2;Лагерь пустынной конницы;x
ca_desert_stable_3;Лагерь пустынной конницы;x
ca_desert_stable_4;Лагерь пустынной конницы;x
ca_desert_stable_5;Лагерь пустынной конницы;x
ca_desert_stable_6;Лагерь пустынной конницы;x
form_st_anthony_desc;Призвать воинов для защиты миафизитской веры.;x
form_st_anthony;Создать орден Святого Антония;x
EVTDESC39810;Мир погрузился в пучину священных войн, и [From.GetTitledName] призвал[From.GetEndA] великих воинов, чтобы защитить Александрийского патриарха. Отныне орден Святого Антония будет охранять миафизитскую веру от неверных и язычников.;x
EVTTITLE39810;Орден Святого Антония;x
EVT_39810_TT;Возник орден Святого Антония;x
RULE_SIEGE_ASSAULTS;Штурмы при осадах;x
RULE_SIEGE_ASSAULTS_ON_DESC;Армии могут захватывать осаждаемые поселения, штурмуя их при уровне укреплённости ниже чем 6.;x
RULE_SIEGE_ASSAULTS_UNLIMITED_DESC;Армии всегда могут штурмовать поселения при осаде.;x
RULE_SIEGE_ASSAULTS_OFF_DESC;Армии не могут брать осаждённые поседения штурмом.;x
ASSAULT_FORT_LEVEL_TOO_HIGH;Нельзя штурмовать поселения, укреплённость которых $LEVEL|Y$ или выше;x
COMBATVALUE_MORALE_SIEGE;§YБоевой дух:§! $MORALE$\nСнижается на $DELTA|R$ каждые $FREQ|Y$ дней;x
SIEGE_TECH_DIFF;Разница в осадных технологиях;x
assyrian;Ассирийск;x
form_st_addai_desc;Призвать воинов на защиту несторианства.;x
form_st_addai;Созать орден Святого Фаддея;x
EVTDESC39811;Мир погрузился в пучину священных войн, и [From.GetTitledName] призвал[From.GetEndA] великих воинов, чтобы защитить Несторианского патриарха. Отныне орден Святого Фаддея будет охранять миафизитскую веру от неверных и язычников.;x
EVTTITLE39811;Орден Святого Фаддея;x
EVT_39811_TT;Возник орден Святого Фаддея;x
manichean_DESC;Манихейство является гностической религией, основанной пророком Мани, предполагается, что он был приговорен к смерти шахиншахом Бахрамом I из династии Саcанидов в 277 г н.э. Его "религия света" включала элементы христианства, зороастризма, буддизма и гностицизма. В игре, манихейство рассматривается как зороастрийская ересь. Главой церкви является Ямаг с резиденцией в Самарканде.;x
d_manichean;Манихейская Церковь;x
YAMAG;Ямаг;x
job_spiritual_manichean;Дидаскалос;x
organize_army_light;Создать Армию Света;x
organize_army_light_desc;Когда мир переживает эпоху джихадов и крестовых походов, Ваш долг призвать лучших воинов для защиты манихейской веры.;x
celebrate_bema_desc;Провести праздник Бема, чтобы отметить жизнь пророка Мани.;x
bema_celebrations;Проводит праздник Бема;x
EVTDESC39812;Бема - самое важное события для нас, манихеев. Оно проводится в честь пророка Мани и его страданий от рук Шаханшаха Шапура I. Во время весеннего равноденствия, мы собираемся, чтобы вспомнить о делах нашего пророка.;x
EVTOPTA39812;Разослать приглашения.;x
EVTTOOLTIP_39813;Приглашения на Бему будут отправлены;x
EVTDESC39813;Ваш[From.GetEndA] [From.GetLordLady] [From.GetTitledFirstName] пригласил[From.GetEndA] Вас на праздник Бема. Традиционный праздничный ужин проводится в день весеннего равноденствия, во время которого вспоминают о жизни и смерти пророка Мани.;x
EVTOPTA39813;Как любезно с [From.GetHersHis] стороны!;x
EVTOPTB39813;К сожалению, у меня другие планы.;x
EVTDESC39814;[From.GetTitledFirstName] отказа[From.GetLasLsya] от приглашения на праздник Бема, сказал[From.GetEndA], у н[From.GetHersHis] другие планы.;x
EVTOPTA39814;Понятно.;x
EVTDESC39815;Праздник начался. Пятиступенчатый алтарь был накрыт дорогими тканями. Гости долго постились перед праздником, и когда махистан, ведущий церемонию, склонился в молитве, все последовали его примеру.;x
EVTOPTA39815;Слава Мани!;x
EVTDESC39816;Бема в самом разгаре, молитвы, разговоры о подвигах Мани, цитирование священных книг - все чувствуют глубокое благоговение перед мудростью Пророка. Воистину, Мани, Печать Пророков, был благословением для всего человечества.;x
EVTOPTA39816;Слава Зурвану!;x
EVTDESC39817;Бема продолжается уже весь вечер, но всё хорошее рано или поздно заканчивается. Вы возвращаетесь домой, чтобы отпраздновать Пасху, но как и большинство гостей, Вы согласны, что этот праздник удался на славу и поездка стоила того.;x
opinion_held_bema;Организация праздника Бема;x
opinion_refused_bema;Отказ от приглашения на Бему;x
celebrate_bema;Празднование Бема;x
likes_concubines;наложни[This.Ruler.GetTsKovOpp];x
likes_eunuchs;евнухов;x
likes_wealth;богатства;x
likes_tributaries;сателлитов Империи;x
likes_tt;(§GЛюбит [This.GetLikeACC]§!);x
dislikes_tt;(§RПрезирает [This.GetDislikeACC]§!);x
likes_but_dislikes_tt;(§GЛюбит [This.GetLikeACC]§!, но §Rпрезирает [This.GetDislikeACC]§!);x
EMPEROR_LIKES_LABEL;Любит;x
EMPEROR_DISLIKES_LABEL;Презирает;x
OFFMAP_LIKES_TOOLTIP;[offmap_china.Ruler.GetEmpressEmperorCap] любит $CURRENT|Y$;x
OFFMAP_LIKES_AND_DISLIKES_DESC;§LКитайские императоры имеют разные интересы и вкусы. Они серьёзно влияют на все действия, которые касаются их §Yмилости§L по отношению к Вам. Император принимает во внимание, как Ваши личные качества (например, культуру), так и на Ваши подношения (например, наложниц)...§!;x
OFFMAP_DISLIKES_TOOLTIP;[offmap_china.Ruler.GetEmpressEmperorCap] презирает $CURRENT|Y$;x
OFFMAP_DYNASTY_DESC;Правящая династия $DYNASTY|Y$ имеет $CULTURE|Y$§Y[__]§Yое§! происхождение.;x
OFFMAP_RULER_DESC;§Y[offmap_china.Ruler.GetEmpressEmperorCap] $NAME$§!\nВозраст: $AGE|Y$\nКультура: §Y[offmap_china.Ruler.GetCultureAdj]ая§!\nРелигия: §Y[offmap_china.Ruler.GetReligionFullName]§!;x #$RELIGION|Y$ $CULTURE|Y$§Y[_]§Yая§!
SET_OFFMAP_LIKE_RANDOM;$OFFMAP|Y$ будет любить что-то другое;x
SET_OFFMAP_LIKE;$OFFMAP|Y$ будет любить $LIKE|Y$;x
SET_OFFMAP_DISLIKE_RANDOM;$OFFMAP|Y$ будет презирать что-то другое;x
SET_OFFMAP_DISLIKE;$OFFMAP|Y$ будет презирать $LIKE|Y$;x
RULE_SIEGE_EVENTS;События при осадах;x
RULE_SIEGE_EVENTS_ON_DESC;Разные события возникают для обеих сторон во время осад.;x
RULE_SIEGE_EVENTS_OFF_DESC;События во время осад не будут происходить вообще.;x
RULE_SIEGE_EVENTS_DEFENDERS_DESC;События будут случаться только для обороняющейся стороны осады.;x
RULE_OPTION_DEFENDERS;Осаждённые;x
RULE_GROUP_MP;Сетевая игра;x
RULE_OPTION_NO_CLOSE_PLAYER_RELATIVES;Кроме родни игрока;x
RULE_OPTION_FREE;Без ограничений;x
RULE_OPTION_LIMITED;Ограничено;x
PAGAN_HOMELAND;Родина язычников;x
RULE_MULTIPLAYER_ASSASSINATIONS_NO_CLOSE_PLAYER_RELATIVES_DESC;Заговоры с целью убийства других игроков, а также их близких родственников, запрещены.;x
MP_GAME_RULE_ALLOWED;Разрешено правилами;x
RULE_MULTIPLAYER_PLAYER_INVASIONS;Вторжения;x
RULE_MULTIPLAYER_PLAYER_INVASIONS_ON_DESC;Игроки могут совершать вторжения без ограничений.;x
RULE_MULTIPLAYER_PLAYER_INVASIONS_OFF_DESC;Разрешены только Подготовленные вторжения и те, которые дарует глава Церкви, прочие под запретом для игроков.;x
RULE_MULTIPLAYER_3RD_PARTY_CLAIMS;Претензии;x
RULE_MULTIPLAYER_3RD_PARTY_CLAIMS_ON_DESC;Игроки могут заявлять о претензиях на титулы других персонажей.;x
RULE_MULTIPLAYER_3RD_PARTY_CLAIMS_OFF_DESC;Игроки не могут заявлять о претензиях на титулы других персонажей.;x
RULE_MULTIPLAYER_3RD_PARTY_CLAIMS_LIMITED_DESC;Игроки могут заявлять о претензиях только на герцогские титулы или ниже в отношении других персонажей.;x
RULE_EDU_FOCUSES;§BConclave:§! Воспитание детей;x
RULE_GROUP_CONCLAVE;Conclave;x
RULE_OPTION_MANUAL;Все;x
RULE_EDU_FOCUSES_ALL_DESC;Игроков предупреждают о воспитании и образовании всех детей при дворе.;x
RULE_EDU_FOCUSES_CR;Близкие родственники;x
RULE_EDU_FOCUSES_CR_DESC;Игроков предупреждают лишь о воспитании и образовании их близких родственников.;x
RULE_OPTION_MINIMAL;Минимально;x
RULE_EDU_FOCUSES_MINIMAL_DESC;Игроков предупреждают лишь о воспитании и образовании их главного наследника.;x
celebrate_jashan_e_sadah;Провести праздник Джашни Сада;x
celebrate_jashan_e_sadah_desc;Пригласить вассалов отпраздновать праздник Сада.;x
prepare_sadah_feast;Приготовления начинаются...;x
sadah_begins1;Скоро зажгутся огни...;x
sadah_begins;Огни зажжены...;x
jd_held_sadah_timer;Проведение праздника Джашни Сада;x
opinion_refused_sadah;Отказа[__лся] от приглашения на Сада;x #[From.GetLasLsya]`
opinion_held_sadah;Приглаcил[___] на праздник Сада;x #[From.GetEndA]`
EVTDESC39820;Согласно легенде, персидский правитель Хушанг раскрыл секрет огня в далёком прошлом и передал его людям. Мы, маздеисты, празднуем это событие на празднике "Дашни Сада". Он проводоится в честь огня ради победы над силами тьмы и холода.;x
EVTOPTA39820;Разослать приглашения!;x
EVTDESC39821;Ваш[From.GetEndA] [From.GetLordLady] [From.GetTitledFirstName] приглашает Вас на праздник Джашни Сада, ибо вся страна должна отметить славу огня и пожелать скорого наступления весны!;x
EVTOPTA39821;Конечно я приду!;x
EVTTOOLTIP_39821;Принять приглашение;x
EVTDESC39822;Ваш вассал [From.GetTitledFirstName] отклонил[From.GetEndA] приглашение на праздник Сада...;x
EVTOPTA39822;Ну и ладно, всё равно [From.GetSheHe] мне не нрави[From.GetLasLsya].;x
EVTDESC39823;Дух праздника витает в воздухе! Возле храмов и озёр горят костры, отцы берут своих сыновей с собой рубить дрова, пока женшины готовят угощение для праздника.;x
EVTOPTA39823;Бог не исполнит желание того, кто не взял ветку!;x
EVTDESC39824;Всё готово для Джаши Сада. Храмы полны почитателей, люди собирают дрова для огня, повсюду царит праздничное настроение.;x
EVTOPTA39824;Принесу-ка и я немного дров.;x
EVTDESC39825;Группа жрецов принесла священный огонь в тронный зал. Ваши вассалы вошли вслед за ними и теперь слуги рассаживают их на свои места.;x
EVTOPTA39825;Давайте праздновать по славу Ормазда!;x
EVTDESC39826;Группа модебов принесла священный огонь из ближайшего храма. Вы и другие гости проследовали за ними и уселись за праздничный стол в тронном зале Ваше[Root.Liege.GetYGo] [Root.Liege.GetLordLadyGEN].;x
EVTDESC39827;Праздник наконец закончился. Вы отведали изысканных угощений, а снаружи догорели костры, прогнав демонов тьмы и холода. Скоро свет летнего солнца воссияет над всеми нами!;x
EVTOPTA39827;До следующего раза!;x
EVTDESC39828;Праздник закончился. Жрецы унесли священные огонь обратно в храм, а снаружи догорели костры, прогнав демонов тьмы и холода. Скоро свет летнего солнца воссияет над всеми нами!;x
EVTDESC39830;Часть церемонии Джашни Сада - благословение мобедами своих прихожан литанией огня, которая называется Аташ Нияеш. Как правитель, Вы рассчитываете, что это произойдёт в Вашей столице.;x
EVTOPTA39830;Во славу Зурвана!;x
EVTDESC39831;Часть церемонии Джашни Сада - благословение мобедами своих прихожан литанией огня, которая называется Аташ Нияеш. Как гость свое[Root.Liege.GetYGo] [Root.Liege.GetLordLadyGEN], Вы ожидаете, что будете участововать при этом событии.;x
EVTOPTA39831;Во славу Зурвана!;x
EVTOPT39830_ZEAL;Иноверцы недостойны света Зурвана!;x
EVTOPT39830_CHAR;Мобеды оценили мои подарки.;x
EVTOPT39830_CYNIC;Придётся присутствовать, хоть мне это и не по душе...;x
EVTOPT39830_POSS;Не думаю, что мои припадки выглядят вдохновляюще...;x
EVTOPT39830_THEO;Моя вера обновилась!;x
EVTOPT39830_ADMIN;Моё правление - пример для всех.;x
EVTOPT39830_STRESSED;Это приятно расслабляет...;x
EVTOPT39830_PROUD;Простолюдины будут рады увидеть меня.;x
EVTOPT39830_LUST;Потом [Root.GetPreferredCommoners] будут рады покувыркаться со мной.;x
EVTOPT39830_LUNATIC;АХУУУУРААА МАЗДАААА!!!;x
EVTOPT39830_POET;Прочту поэму в честь Заратустры...;x
EVTOPT39830_GLUTTON;А потом ужин!;x
EVTOPT39830_GREG;Пусть [Root.PrimaryTitle.GetShortBaseName] процветает!;x
EVTOPT39830_HUMBLE;Я сам[Root.GetEndA] принесу хворост для огня...;x
EVTOPT39830_SOLDIER;Это принесёт мне удачу в бою!;x
EVTOPT39830_SCHOLAR;Надо поговорить с мобедами, это так увлекательно.;x
EVTOPT39831_HEDONIST;Надо будет развлечься с простолюдинами...;x
EVTOPT39831_CYNIC;Пустая трата моего времени...;x
EVTOPT39831_GREG;Прекрасная возможность обсудить дела со знатью.;x
EVTOPT39831_STRESSED;Это приятно расслабляет...;x
LOOT_PROVINCE_DESC;§YПотенциальная добыча от этого округа§!\nМодификатор дохода: $PERC$\nДобыча, защищённая уровнем форта: §Y$FORT_PROT$¤§!\nМаксимальная добыча: §Y$MAX_LOOT$¤§!\nВозможная добыча: §Y$LOOT$¤§!;x
COUNTY_LOOT_DESC;§LЭто число отображает количество возможной добычи при разграблении этого округа. Враждебные военные действия могут снизить этот показатель, что скажется на доходе от налогов, пока экономика округа не восстановится.§!;x
TAX_VALUE;§YДоход от налогов§!;x
TOGGLE_LOOTER_FAIL_AT_WAR;Убедитесь, что владелец войска не воюет;x
ZEUS_EDUCATOR_DESC;Воспитатель - это учитель для ребёнка. По умолчанию правитель является воспитателем для всех детей при дворе, если только кто-то из придворных не обладает почётным титулом "придворный учитель", который и будет придворным воспитателем. Также Вы можете назначить ребёнку наставника. Как только наставник выбран, его воспитанник отправляется, чтобы проживать с ним при одном дворе. Учтите, что когда кто-то держит Вашего близкого родственника при своём дворе, Вы не можете объявить ему войну.;x
china_open;Открытость;x
china_open_desc;[offmap_china.Ruler.GetEmpressEmperorCap] Китая в настоящее время полностью открыт[offmap_china.Ruler.GetEndA] для торговли и развития дипломатических отношений в пределах сферы своего влияния.;x
china_isolationist;Изоляция;x
china_isolationist_desc;[offmap_china.Ruler.GetEmpressEmperorCap] Китая закры[offmap_china.Ruler.GetLasLsya] от внешнего мира и по большей части игнорирует своих примитивных соседей. Любые попытки дипломатического взаимодействия с Поднебесной в настоящий момент невозможны, как и расширение китайской гегемонии за счёт принятия новых сателлитов (данников) Империи.;x
china_expansionist;Экспансия;x
china_expansionist_desc;[offmap_china.Ruler.GetEmpressEmperorCap] проявляет редкий и несвойственный [offmap_china.Ruler.GetHerHim] интерес во внешнем мире. Китай в любой момент может проявить агрессию к соседям, и не только в поисках новых сателлитов (данников) Империи. Поговаривают о возможности полномасштабного вторжения, чтобы "усмирить Запад".;x
china_jurchen_invasion_desc;Бесчисленные орды чжурчжэней вторглись в Китай с холодного Северо-Востока. Могучая китайская армия отчаянно борется с захватчиками. Война сильно мешает торговле на Шёлковом пути и уже вызвала массовый исход беженцев. Если чжурчжэни добьются успеха, потомки правящей династии могут бежать на запад с остатками своих войск.;x
NEWS_FROM_CHINA;Новости из Китая;x
EVTDESC_JD_50001_NEW_DYN;Династия [From.GetOnlyDynastyName] сменила некогда правящую династию [FromFrom.GetOnlyDynastyName] на Троне Дракона. Однако, нов[From.GetAyaYy] [From.GetEmpressEmperorCap] [From.GetDynName], как и [From.GetHersHis] предшественни[FromFrom.GetTsaK], решил[From.GetEndA] сохранить традиции [From.Offmap.GetChinaPolicyGEN] во врешней политике. Говорят, [From.GetSheHe] предпочитает [From.Offmap.GetLikeACC], но испытывает неприязнь к [From.Offmap.GetDislikeDAT].;x
EVTDESC_JD_50001_NEW_DYN_NEW_POLICY;Династия [From.GetOnlyDynastyName] сменила некогда правящую династию [FromFrom.GetOnlyDynastyName] на Троне Дракона. Нов[From.GetAyaYy] [From.GetEmpressEmperorCap] [From.GetDynName] придерживается политики [From.Offmap.GetChinaPolicyGEN], что отличает [From.GetHersHis] от предшественни[FromFrom.GetTsyKa], предпочитавше[FromFrom.GetYGo] [From.Offmap.GetChinaPrevPolicyACC]. Говорят, [From.GetSheHe] питает особый интерес к [From.Offmap.GetLikeDAT] и презирает [From.Offmap.GetDislikeACC].;x
EVTDESC_JD_50001;Небесн[FromFrom.GetAyaYy] [FromFrom.GetEmpressEmperorCap] [FromFrom.GetDynName] покинул[FromFrom.GetEndA] этот мир. [From.GetDynName], котор[From.GetAyaYy] занял[From.GetEndA] Трон Дракона после н[FromFrom.GetHersHis], оста[From.GetLasLsya] вер[From.GetNaEn] политике [From.Offmap.GetChinaPolicyGEN]. Говорят, [From.GetSheHe] проявляет особый интерес к [From.Offmap.GetLikeDAT], но испытывает неприязнь к [From.Offmap.GetDislikeDAT].;x
EVTDESC_JD_50001_NEW_POLICY;[FromFrom.GetEmpressEmperorCap] [FromFrom.GetDynName], известн[FromFrom.GetAyaYy] своей политикой [From.Offmap.GetChinaPrevPolicyGEN], покинул[FromFrom.GetEndA] этот мир. Говорят, что [From.GetDynName], занявш[From.GetAyaIy] Трон Дракона после н[FromFrom.GetHersHis], питает особый интерес к [From.Offmap.GetLikeDAT], и презирает [From.Offmap.GetDislikeACC]. В отличие от свое[FromFrom.GetYGo] предшественни[FromFrom.GetTsyKa], нов[From.GetAyaYy] [From.GetEmpressEmperorCap] считает [From.Offmap.GetChinaPolicyACC] приоритетной политикой для Китая.;x
EVTOPT_JD_50001_OPEN;Открытость выгодна всем.;x
EVTOPT_JD_50001_ISO;Значит, [From.GetEmpressEmperorCap] будет [GetChinaIsolationPastime]?;x
EVTOPT_JD_50001_EXP;Китайский экспансионизм? Звучит как оксиморон...;x
EVTDESC_JD_50021_OPEN;Китай оставил позади политику [FromFrom.GetChinaPrevPolicyGEN] и теперь открыт для торговли и дипломатии.;x
EVTDESC_JD_50021_ISO;Китай оставил позади политику [FromFrom.GetChinaPrevPolicyGEN], чтобы закрыться от внешнего мира. Небесн[FromFrom.Ruler.GetAyaYy] [FromFrom.Ruler.GetEmpressEmperorCap] [FromFrom.Ruler.GetDynName] решил[FromFrom.Ruler.GetEndA] оградить себя от варваров и [GetChinaIsolationPastime].;x
EVTDESC_JD_50021_EXP;Велик[FromFrom.Ruler.GetAyaYy] [FromFrom.Ruler.GetEmpressEmperorCap] [FromFrom.Ruler.GetDynName] вдруг заинтересова[FromFrom.Ruler.GetLasLsya] соседними государствами, в частности Западом. Новая политка экспансионизма может создать немало проблем тем правителям, которые не состоят в хороших отношениях с Китаем.\n\nНеужели Дракон проснулся?;x
EVTOPT_JD_50021_ISO;Стремление к совершенству, значит...;x
String_Iso_Peach_Gardens;ухаживать за персиковыми садами;x
String_Iso_Giant_Mausoleum;строить великий мавзолей;x
String_Iso_Calligraphy;практиковаться в каллиграфии;x
String_Iso_I_Ching;постигать секреты И Цзин;x
String_Iso_Great_Wall;расширять Великую стену;x
String_Militant_Monks;вооружённые монахи;x
String_Rogue_Mandarins;группа вороватых чиновников;x
String_Ambitious_Eunuchs;амбициозные евнухи;x
String_Disgruntled_Officers;недовольные офицеры;x
String_Luoyang;Лоян;x
String_Chengdu;Чэнду;x
String_Datong;Датун;x
String_Guangzhou;Гуанчжоу;x
String_Hangzhou;Ханчжоу;x
String_Kaifeng;Кайфэн;x
String_Nanjing;Нанцзин;x
String_Changan;Чанъань;x
String_End_Stable;Период спокойствия и стабильности в Китае подошёл к концу;x
String_End_Unrest;Беспорядки в Китае закончились, остатки мятежных крестьян вернулись на свои поля;x
String_End_Famine;Великий голод в Китае наконец закончился;x
String_End_Plague;Мрачный жнец собрал свой страшный урожай в Китае, свирепая чума отступила;x
String_End_Mongols;Монгольские орды повернули назад, их амбициозное вторжение в Китай провалилось;x
String_End_Jurchen;Чжурчжэньские орды повернули назад, их амбициозное вторжение в Китай провалилось;x
String_End_Civil_War;Гражданская война в Китае закончилась, пала последняя крепость повстанцев;x
String_End_Golden_Age;Эра китайского золотого века подошла к концу;x
EVTDESC_JD_50031_UNREST;[FromFrom.GetChinaPreviousStatusEnd]. В Империи новые проблемы. Мятежники, возглавляемые [GetRandomChineseFactionINS], подняли восстание в [GetRandomChineseRegionPREP]. Недовольные крестьяне примкнули к ним и взялись за оружие. Шёлковый Путь под угрозой, купцы говорят, половина обычной прибыли - лучшее, что они могут ожидать в этом месяце, а зависимые государства не смогут рассчитывать на защиту, пока Китай занят внутренними проблемами.;x
EVTDESC_JD_50031_PLAGUE;[FromFrom.GetChinaPreviousStatusEnd]. Новая беда не заставила себя долго ждать. Всё больше сообщений приходит из [GetRandomChineseRegionGEN], где зафиксирована вспышка чумы. Эпидемия быстро распространяется в соседние регионы и с каждым днём растёт число жертв. В этот период Империя не может защищать зависимые государства, а пока есть риск заражения, никто из купцов не рискнёт путешествовать по Шёлковому Пути.;x
EVTDESC_JD_50031_CW;[FromFrom.GetChinaPreviousStatusEnd], и теперь Империя столкнулась с новой проблемой - мятежный губернатор, заручившись поддержкой военных офицеров в [GetRandomChineseRegionPREP], развязал гражданскую войну, что отразилось на торговле вдоль Шёлкового Пути. Купцы говорят, половина обычной прибыли - лучшее, что они могут ожидать в этом месяце, а лишённые военной поддержки со стороны Китая, зависимые государства вправе освободиться от его гегемонии.;x
