#CODE;RUSSIAN;x
EVTDESC_MNM_6208;Проникнуть в [owes_the_assassins.Host.Capital.County.GetAdjective]ский [owes_the_assassins.Host.Capital.GetBuilding], где находится [owes_the_assassins.GetTitledFirstName], не составит труда. А вот найти чем [owes_the_assassins.GetHersHis] можно припугнуть, чтобы выбить долг - совсем другое дело. Главный вопрос - в чём [owes_the_assassins.GetHersHis] слабое место?;x
EVTOPTA_MNM_6208;Смерть напугает кого-угодно.;x
EVTOPTA_MNM_6208_TOOLTIP;§Y[owes_the_assassins.GetTitledFirstName]§! ценит свою жизнь. Угрожать убийством.\n;x
EVTOPTB_MNM_6208;Эффективнее угрожать близким.;x
EVTOPTB_MNM_6208_TOOLTIP;§Y[threaten_dear_relation.GetTitledFirstName]§! дорог[threaten_dear_relation.GetEndA] [owes_the_assassins.GetHerHim]. Угрожать убить [threaten_dear_relation.GetHersHis].\n;x
EVTOPTC_MNM_6208;Возможно, потерять деньги для н[owes_the_assassins.GetHersHis] гораздо страшнее.;x
EVTOPTC_MNM_6208_TOOLTIP;§Y[owes_the_assassins.GetTitledFirstName]§! любит деньги. Угрожать разорить [owes_the_assassins.GetHersHis].\n;x
EVTOPTD_MNM_6208;[owes_the_assassins.GetSheHeCap] цепляется за свои ложные идеи.;x
EVTOPTD_MNM_6208_TOOLTIP;Угрожать [shiite.GetHighGodName]у.\n;x
EVTDESC_MNM_6212;М[From.GetOyaOy] [From.GetRootRelation] [From.GetTitledFirstName] сегодня приш[From.GetLaYol] ко мне бледн[From.GetAyaYy] как смерть. Дрожащими руками [From.GetSheHe] передал мне записку, которую наш[From.GetLaYol] в св[From.GetMyChamberPREP] рядом с куском любимого пирога, по всей видимости, отравленного. Слова в записке предназначались мне – ассасины требуют вернуть деньги, иначе м[From.GetOyaOy] [From.GetRootRelation] умрёт.;x
EVTDESC_MNM_6213;Неделю назад, в одном из торговых кварталов города [fire_town.GetBaseName] случился пожар. Он поглотил множество складов и мастерских. Торговля парализована, восстановление займёт многие годы. Поначалу всё выглядело как несчастный случай, но теперь я узнал[Root.GetEndA] истинную причину. Сегодня в св[Root.GetMyChamberPREP] я наш[Root.GetLaYol] записку. Ассасины требуют вернуть им деньги, иначе следующей целью станет моя сокровищница.;x
trade_district_fire;Пожар в торговом квартале;x
trade_district_fire_desc;Огонь поглотил большую часть лавок, складов и мастерских города, что привело к разорению торговцев и ремесленников.;x
EVTDESC_MNM_6215_A;[owes_the_assassins.GetTitledFirstName] по-видимому мало заботится о своей безопасности. Никто из слуг даже не обратил на меня внимание, когда я оказа[Root.GetLasLsya] в [owes_the_assassins.Host.Capital.GetBuildingPREP]. Более того, я беспрепятственно проник[Root.GetNoneE] в [owes_the_assassins.GetHersHis] [owes_the_assassins.GetChamberACC]. Идея оставить на видном месте отравленный снотворным кубок и записку с угрозой оказалась удачной. [grand_master.GetSocietyRank] [grand_master.GetFirstName] сообщил[grand_master.GetEndA] мне, что этим утром [grand_master.GetSheHe] получил[grand_master.GetEndA] деньги.;x
EVTDESC_MNM_6215_B;Решив, что [threaten_dear_relation.GetTitledFirstName] станет той самой болевой точкой, я выдал[Root.GetEndA] себя за [Root.GetKitchenEmployeeGEN] и подкупил[Root.GetEndA] слугу, чтобы узнать о [threaten_dear_relation.GetHersHis] кулинарных предпочтениях. Подложить кусок любимого пирога с "секретным ингредиентом" и записку с угрозой в [threaten_dear_relation.GetHersHis] [threaten_dear_relation.GetChamberACC] не составило труда. План удался, [owes_the_assassins.GetTitledFirstName] всё понял[owes_the_assassins.GetEndA]. Сегодня утром [grand_master.GetSocietyRank] [grand_master.GetFirstName] сообщил[grand_master.GetEndA], что деньги возвращены ордену.;x
EVTDESC_MNM_6215_C;[fire_town.GetBaseName] - милый живописный городок. Приятно наблюдать за ходом его бурной жизни, но куда интереснее было смотреть с вершины холма, как он горит. Огонь быстро распространялся, и все эти люди, так слаженно и организованно стремящиеся его потушить, не могли этому помешать. Осталось лишь дождаться, когда [owes_the_assassins.GetTitledFirstName] получит сообщение, и сегодня утром [grand_master.GetSocietyRank] [grand_master.GetFirstName] сообщил[grand_master.GetEndA], что деньги возвращены ордену.;x
EVTDESC_MNM_6216_A;[owes_the_assassins.GetTitledFirstName] по-видимому мало заботится о своей безопасности. Никто из слуг даже не обратил на меня внимание, когда я оказа[Root.GetLasLsya] в [owes_the_assassins.Host.Capital.GetBuildingPREP]. Более того, я беспрепятственно проник[Root.GetNoneE] в [owes_the_assassins.GetHersHis] [owes_the_assassins.GetChamberACC]. Однако идея оставить на видном месте отравленный снотворным кубок и записку с угрозой оказалась неудачной. [owes_the_assassins.GetFirstName] куда упрямее, чем я думал[Root.GetEndA] – [owes_the_assassins.GetSheHe] отказа[owes_the_assassins.GetLasLsya] вернуть долг.;x
EVTDESC_MNM_6216_B;Решив, что [threaten_dear_relation.GetTitledFirstName] станет той самой болевой точкой, я выдал[Root.GetEndA] себя за [Root.GetKitchenEmployeeGEN] и подкупил[Root.GetEndA] слугу, чтобы узнать о [threaten_dear_relation.GetHersHis] кулинарных предпочтениях. Подложить кусок любимого пирога с "секретным ингредиентом" и записку с угрозой в [threaten_dear_relation.GetHersHis] [threaten_dear_relation.GetChamberACC] не составило труда. Однако [owes_the_assassins.GetTitledFirstName] куда упрямее, чем я думал[Root.GetEndA] – [owes_the_assassins.GetSheHe] отказа[owes_the_assassins.GetLasLsya] вернуть деньги ордену.;x
EVTDESC_MNM_6216_C;[fire_town.GetBaseName] - милый живописный городок. Приятно наблюдать за ходом его бурной жизни, но куда интереснее было смотреть с вершины холма, как он горит. Огонь быстро распространялся, и все эти люди, так слаженно и организованно стремящиеся его потушить, не могли этому помешать. Но [owes_the_assassins.GetTitledFirstName] куда упрямее, чем я думал[Root.GetEndA]. Даже записка с угрозами новых поджогов не убедили [owes_the_assassins.GetHersHis] вернуть деньги ордену.;x
EVTOPTA_MNM_6215;Вот жадная сволочь!;x
EVTDESC_MNM_6221;[From.GetAssasinsGreeting], [Root.GetSocietyRank] [Root.GetFirstName].\nНаша цель - мерзк[infidel_holding_owner.GetAyaIy] безбожни[infidel_holding_owner.GetTsaK] [infidel_holding_owner.GetTitledFirstName]. Пришло время нанести удар. Твоя миссия - собрать свои войска и захватить [infidel_holding.GetHoldingPlace] [infidel_holding.GetBaseName] в землях округа [infidel_holding_province.GetName].\nДа поможет тебе [From.GetAssasinsHGod], [Root.GetSocietyRank]!\n[From.GetSocietyRank] [From.GetFirstName];x
EVTDESC_MNM_6222;Наконец-то [infidel_holding.GetHoldingPlace] [infidel_holding.GetBaseName] полностью под моим контролем. [infidel_holding_owner.GetTitledFirstName] получил[infidel_holding_owner.GetEndA] суровый урок от ордена Ассасинов! Моя миссия выполнена.;x
EVTOPTA_MNM_6221;Мы воздрузим там наш флаг!;x
assassins_scare_ruler;Запугать правителя;x
EVTDESC_MNM_6840;[FromFrom.GetTitledFirstName] ведёт себя странно, я бы даже сказал[Root.GetEndA], есть в н[FromFrom.GetEyYom] что-то зловещее. Недавно [FromFrom.GetSheHe] спросил[FromFrom.GetEndA] о [Root.GetMyMatterOfImportancePREP]. Казалось бы, обычная вежливость, но это было сказано таким тоном... Завуалированная или нет, угроза есть угроза, а это, я уверен[Root.GetEndA], она и была.;x
EVTOPTA_MNM_6840;Я бы не рискнул[Root.GetEndA] переходить [FromFrom.GetHerHim] дорогу.;x
EVTDESC_MNM_6841;На днях мне встрети[From.GetLasLsya] [From.GetTitledFirstName]... Ну как встрети[From.GetLasLsya]? На самом деле я сам[Root.GetEndA] [From.GetHersHis] наш[Root.GetLaYol]. Так вот, в разговоре я спросил[Root..GetEndA] о [From.GetHersHis] [From.GetMatterOfImportancePREP]. Уверен[Root.GetEndA], [From.GetSheHe] понял[From.GetEndA], что это была завуалированная угроза – [From.GetHersHis] лицо побледнело, и до конца нашей встречи, [From.GetSheHe] так и не посмотрел[From.GetEndA] мне в глаза.;x
EVTOPTA_MNM_6841;[From.GetSheHeCap] больше не посмеет переходить мне дорогу.;x
assassins_mark_for_death;Метка смерти;x
assassins_mark_for_death_desc;Будучи великим мастером ассасинов, §Y[From.GetTitledFirstName]§! обладает возможностью наделить [Root.GetAgedPersonACC], известн[Root.GetUyuOgo] как §Y[Root.GetTitledFirstName]§!, меткой смерти, одному из ассасинов будет поручено убить [Root.GetHersHis].;x
assassins_mark_for_death_allow_tooltip;Убедитесь, что §Y[From.GetTitledFirstName]§! не помечал[From.GetEndA] на смерть никого другого.;x
assassins_mark_for_death_effect_tooltip;§Y[Root.GetTitledFirstName]§! получит метку смерти.;x
assassins_clear_marked_for_death_target;Снять метку смерти;x
assassins_clear_marked_for_death_target_desc;Лишить [Root.GetAgedPersonACC], известн[Root.GetUyuOgo] как §Y[Root.GetTitledFirstName]§!, метки смерти. Это отменит все текущие задания.;x
assassins_clear_marked_for_death_target_allow_tooltip;Убедитесь, что §Y[Root.GetTitledFirstName]§! обладает меткой смерти.;x
assassins_clear_marked_for_death_target_effect_tooltip;§Y[Root.GetTitledFirstName]§! освободится от метки смерти.;x
EVTDESC_MNM_6842;С моей подачи, [From.GetTitledFirstName] получил[From.GetEndA] метку смерти. Вскоре один из моих людей разберётся с н[From.GetEyIm]. Мне сообщат, когда это произойдёт.;x
EVTDESC_MNM_6843;[From.GetAssasinsGreeting], [Root.GetSocietyRank] [Root.GetFirstName],\nДело сделано. [plot_target.GetTitledFirstName] принял[plot_target.GetEndA] смерть от моей руки. Когда эта весть достигнет наших врагов, они задрожат от страха!\nСлава Ассасинам!\n[From.GetSocietyRank] [From.GetFirstName];x
EVTDESC_MNM_6249;[From.GetAssasinsGreeting], [Root.GetSocietyRank] [Root.GetFirstName],\nМы - истинно верующие, но многим из нас не хватает практических навыков, выносливости и академических знаний. Вот почему я доверяю эту миссию тебе, [Root.GetSocietyRank]: возьми себе ученика и преврати его в оружие, служащее нашей общей цели.\nХвала [From.GetAssasinsHGod]у!\n[From.GetSocietyRank] [From.GetFirstName];x
quest_the_assassins_protege;Тренировать протеже;x
decline_quest_tooltip;Отказаться от задания. Это лишит Вас возможности получить другое на какое-то время.;x
the_assassins_rank_1_male;Последователь;x #Adherent
the_assassins_rank_2_male;Соратник;x #Companion
the_assassins_rank_4_male;Великий мастер;x #Grand Master
assassins_donate;Пожертвовать деньги ассасинам;x
assassins_donate_desc;Вы можете пожертвовать деньги ордену, приобретя в обмен на это §Y[Root.Society.GetCurrency]§!.;x
cat_familiar;Кот-фамильяр;x
cat_familiar_desc;За эт[GetOyIm] [GetAgedPersonINS] постоянно следует красивый черный кот с изумительными зелёными глазами.;x
wolf_familiar;Волк-фамильяр;x
wolf_familiar_desc;Большой лохматый волк - постоянный спутник эт[GetOyOgo] [GetAgedPersonGEN], удивительно послушный зверь.;x
owl_familiar;Сова-фамильяр;x
owl_familiar_desc;Прекрасная белоснежная сова часто сидит на плече эт[GetOyOgo] [GetAgedPersonGEN].;x
raven_familiar;Ворон-фамильяр;x
raven_familiar_desc;Красивый чёрный ворон часто сидит на плече эт[GetOyOgo] [GetAgedPersonGEN]. Он не раз был замечен за воровством блестящих предметов, монет и драгоценностей.;x
devil_worshipers_summon_familiar_cd_tooltip;Убедитесь, что §Y[Root.GetTitledFirstName]§! не выбирал[Root.GetEndA] себе фамильяра в последние 5 лет\n;x
EVTDESC_MNM_7815;Как [Root.GetSocietyRank] я могу призвать сверхъестественное существо в качестве своего компаньона. Этот фамильяр не только будет моими глазами и ушами, но и проводником моей силы - [Root.GetDWDarkMagicGEN].;x
EVTOPTA_MNM_7815;Мой выбор - кот, первый среди зверей!;x
EVTOPTB_MNM_7815;Волк станет моим защитником.;x
EVTOPTC_MNM_7815;Я выбираю сову - хозяйку ночи!;x
EVTOPTD_MNM_7815;Сейчас мне нужна хитрость ворона.;x
devil_worshipers_summon_familiar;Призвать фамильяра;x
the_devil_worshipers_tainted_touch_allow_tt;Убедитесь, что §Y[Root.GetTitledFirstName]§! НЕ бол[Root.GetSoftNaEn].;x
EVTDESC_7821_MILD;Когда говорят "[Root.GetDWDarkMagic]", многие думают, это нечто могущественное и зловещее, но всё оказалось совсем не так, как мне представлялось. Я надея[Root.GetLasLsya], что [From.GetTitledFirstName] заразится чумой или хотя бы оспой, но вышло так, что у н[From.GetHerHis] всего лишь [From.GetDisease].;x
EVTDESC_7821_DANGEROUS;Благодаря [Root.GetDWDevilDAT] мои тёмные силы принесли плоды! До меня дошли слухи, что [From.GetTitledFirstName] недавно заболел[From.GetEndA]. У н[From.GetHerHis] [From.GetDisease] и, я думаю, [From.GetSheHe] нескоро от этого оправится, если вообще оправится.;x
EVTOPTA_MNM_7821_MILD;Надеюсь, [From.GetSheHe] хоть немного страдает.;x
EVTOPTA_MNM_7821_DANGEROUS;Да станцуют [Root.GetDWDemons] на [From.GetHersHis] могиле!;x
the_devil_worshipers_tainted_touch_tooltip;§Y[Root.GetTitledFirstName]§! таинственным образом заболеет\n;x
the_devil_worshipers_tainted_touch;Навести порчу;x
the_devil_worshipers_tainted_touch_desc;§Y[From.GetTitledFirstName]§! может негативно повлиять на здоровье [Root.GetAgedPersonGEN], известн[Root.GetOyOgo] как §Y[Root.GetTitledFirstName]§!, [From.GetDWDarkMagic] поможет [From.GetHerHim] в этом. Это может вызвать серьёзный дискомфорт или даже смерть.;x
plot_assassins_collect_debt_allow_tt;Убедитесь, что §Y[From.GetTitledFirstName]§! получил[From.GetEndA] задание взыскать долг с [Root.GetAgedPersonGEN], известн[Root.GetOyOgo] как §Y[Root.GetTitledFirstName]§!.;x
EVTDESC_MNM_6992;Ваша миссия "[Root.GetQuestName]", к которой имел[From.GetEndA] отношение [From.GetTitledFirstName], более недействительна.;x
REL_HARD_TO_CONVERT_DESC;$NAME$[__] - люди и земли трудно обращаются в другую веру;x #R_ISM
IS_HARD_TO_CONVERT_REL;Трудно обращается в другую веру;x
IS_NOT_HARD_TO_CONVERT_REL;НЕ трудно обращается в другую веру;x
AIREASON_HARD_TO_CONVERT;Религия устойчива к обращению в другие;x
declared_independence_nomad;Объявил независимость;x
mend_the_schism_holder_religion;Убедитесь, что обладатель титула - §Yправославный§!, §Yпавликианин§!, §Yмонофелит§! или §Yиконоборец§! и НЕ еретик\n;x
no_secret_religion;НЕ исповедует тайно другую религию\n;x
EVTDESC38317;Я считаю, понятия о чести во многом переоценивают, меня уже нельзя назвать §Yсправедлив[Root.GetOyYm]§!.;x
EVTDESC38318;К чему ограничивать себя в чём-то, ведь жизнь только одна? §Yумеренность§! больше не для меня.;x
EVTDESC38319;Некоторых вещей в жизни нельзя добиться одним лишь §Yусердием§!, эта черта характера больше мне не свойственна.;x
devil_worshipers_dark_divorce;Тёмный развод;x
devil_worshipers_dark_divorce_desc;Аннулировать брак с [Root.GetManWoman]ой, известн[Root.GetOyYm] как §Y[Root.GetTitledFirstName]§!, используя тёмные ритуалы и магические силы - смерть разлучит Вас, но это может плохо повлиять на Вашу душу.;x
EVTDESC_MNM_7050;Уже прошло некоторое время с моего последнего поклонения, но я до сих пор ощущаю тяжкое прикосновение тёмной силы. Мне уже никогда не стать прежн[Root.GetEyIm].;x
EVTOPTA_MNM_7050;Осквернение души - не такая уж и большая цена за это...;x
EVTOPTA_MNM_7801;Произнести заклинание и завершить ритуал!;x
EVTOPTA_MNM_7801_TOOLTIP;Пусть §Y[dark_divorce_target.GetTitledFirstName]§! испытает на себе гнев [dark_divorce_spell_caster.GetDWDevilGEN]!;x
EVTOPTB_MNM_7801;Нет... Я так не могу.;x
EVTOPTB_MNM_7801_TOOLTIP;§Y[dark_divorce_target.GetTitledFirstName]§! не заслуживает такой участи. Прервать ритуал и пощадить [dark_divorce_target.GetHersHis].\n;x
EVTDESC_MNM_7803;Душераздирающий крик пронёсся по коридору. Когда я добра[Root.GetLasLsya] до места происшествия, придворные уже склонились над безжизненным телом мое[dark_divorce_target.GetYGo] [dark_divorce_target.GetHusbandWifeGEN]. Никаких признаков болезни или физической травмы, только застывшая маска ужаса на лице...;x
EVTOPTA_MNM_7803;Надеюсь, мне никогда не придётся само[Root.GetYMu] пережить подобное.;x
EVTDESC_MNM_7804;Видимо, прогулки на свежем воздухе не всем идут на пользу. Солнце уже садилось, когда м[dark_divorce_target.GetOyaOy] [dark_divorce_target.GetHusbandWife] [dark_divorce_target.GetFirstName] и я возвращались в [Root.GetCapitalBuilding] в сопровождении слуг, как вдруг на мгновение яркая вспышка озарила всё вокруг и грянул гром. Обуглившиеся останки [dark_divorce_target.GetHersHis] тела раскидало по всей округе.;x
EVTOPTA_MNM_7804;Вот это зрелище! [dark_divorce_target.GetSheHeCap] всегда умел[dark_divorce_target.GetEndA] произвести впечатление.;x
EVTDESC_MNM_7805;Страшный крик разбудил меня среди ночи, и я сразу направи[Root.GetLasLsya] к его источнику - в [dark_divorce_target.GetChamberACC] мое[dark_divorce_target.GetYGo] [dark_divorce_target.GetHusbandWifeGEN]. Постель сгорела лишь частично, в том месте, где осталась лишь кучка пепла и несколько костей. Это [dark_divorce_target.GetFirstName]? [dark_divorce_target.GetHersHis] останки? Невероятно...;x
EVTOPTA_MNM_7805;Проклятье! Мне так нравились эти шёлковые простыни...;x
EVTDESC_MNM_7806;Сегодня после полудня, мы с [dark_divorce_target.GetHusbandWifeINS] решили немного прогуляться, чтобы осмотреть окрестности. Со временем мы заметили, как всё больше и больше ворон слетаются и кружат над нами, некоторые из них опускались совсем низко и клевали [dark_divorce_target.GetHersHis], стражники отгоняли их, но со временем этих птиц стало так много, что они затмили солнце. [dark_divorce_target.GetSheHeCap] закричал[dark_divorce_target.GetEndA], и чёрная стая бросилась на н[dark_divorce_target.GetHersHis]. Когда они разлетелись, оглушительное карканье наконец прекратилось. Всё, что осталось от мое[dark_divorce_target.GetYGo] [dark_divorce_target.GetHusbandWifeGEN] - это жуткий окровавленный скелет.;x
EVTOPTA_MNM_7806;Кыш... Кыш, я сказал[Root.GetEndA]...;x
EVTDESC_MNM_7808;М[dark_divorce_target.GetOyaOy] [dark_divorce_target.GetHusbandWife] [dark_divorce_target.GetFirstName] недавно стал[dark_divorce_target.GetEndA] нести тарабарщину и выкрикивать произвольные ругательства без видимой причины! Среди придворных пошёл слух, что [dark_divorce_target.GetSheHe] одержим[dark_divorce_target.GetEndA].;x
EVTOPTA_MNM_7808;Это может быть полезным...;x
EVTDESC_MNM_7810;М[dark_divorce_target.GetOyaOy] [dark_divorce_target.GetHusbandWife] [dark_divorce_target.GetFirstName] сегодня выш[dark_divorce_target.GetLaYol] из спальни, бормоча и крича какую-то бессмыслицу, но вскоре [dark_divorce_target.GetHersHis] крики сменились смехом, я бы даже сказал[Root.GetEndA], безумным хохотом. Перед изумлёнными взглядами придворных [dark_divorce_target.GetSheHe] подош[dark_divorce_target.GetLaYol] к краю балкона, и не переставая смеяться, прыгнул[dark_divorce_target.GetEndA] вниз.;x
EVTOPTA_MNM_7810;Наконец-то тишина... Как же хорошо.;x
major_soul_corruption_effect_tooltip;Это может плохо повлиять на мою душу.;x
minor_soul_corruption_effect_tooltip;Это может плохо повлиять на мою душу.;x
DEATH_FEAR;[This.GetSheHe] умер[This.GetNoneE] от страха;x
DEATH_LIGHTNING;[This.GetSheHe] был[This.GetEndA] убит[This.GetEndA] ударом молнии;x
DEATH_COMBUSTION;[This.GetSheHe] умер[This.GetNoneE] от спонтанного самовозгорания;x
DEATH_CROWS;[This.GetSheHe] был[This.GetEndA] заклёван[This.GetEndA] воронами до смерти;x
recently_did_dark_divorce;Недавно был использован тёмный развод;x
recently_did_dark_divorce_desc;Слишком частые неестественные смерти вызывают подозрение. Лучше затаиться на некоторое время.;x
is_accessible;§Y[Root.GetTitledFirstName]§! доступ[Root.GetNaEn] для взаимодействий\n;x
assassins_raise_troops;Поднять армию ассасинов;x
assassins_raise_troops_desc;Будучи Великим мастером ассасинов, Вы можете созвать армию фанатиков во время войны.;x
assassins_raise_ships;Нанять флот;x
assassins_raise_ships_desc;Поскольку ассасины редко имеют дело с мореплаванием, им лучше всего просто нанять корабли, когда это необходимо.;x
MNM.7500.d;Привязанн[From.GetAyaYy] к алтарю [From.GetTitledFirstName] начал[From.GetEndA] молиться, но через кляп доносилось только невнятное мычание. Капли пота блестели на [From.GetHersHis] лице, отражая свет горящего факела, а лохмотья того, что некогда было священным одеянием, едва прикрывали грудь. Нарастающий гул наших песнопений достиг апогея, время пришло.;x
MNM.7500.a;Вонзить нож [From.GetHerHim] в грудь!;x
MNM.7502.d;Вероятнее всего [From.GetTitledFirstName] кричал[From.GetEndA] бы и пыта[From.GetLasLsya] отбиваться, будучи брошенн[From.GetOyYm] в котёл, если бы не был[From.GetEndA] надёжно связан[From.GetEndA]. Ваши соратники положили сверху крышку, и Вы бросили горящий факел к аккуратно разложенным внизу дровам. Вскоре вода закипела, даровав [Root.GetDWDevilDAT] ещё одну душу.;x
MNM.7502.a;Хорошие жертвы нынче в дефиците.;x
MNM.7503.d;Юн[From.GetAyaYy] [From.GetFirstName] поначалу был[From.GetEndA] совершенно споко[From.GetYnaEn], но когда [From.GetHersHis] привязали к алтарю и передали Вам нож, [From.GetHersHis] недоумение сменилось ужасом. Прежде чем [From.GetSheHe] успел[From.GetEndA] успел[From.GetEndA] закричать, Вы перерезали [From.GetHerHim] горло.;x
MNM.7503.a;[Root.GetDWDevil] предпочитает невинные души.;x
MNM.7504.a;[Root.GetDWDevil], прими эт[From.GetUOgo] девственни[From.GetTsuKa]!;x
MNM.7505.d;[From.GetTitledFirstName] выглядел[From.GetEndA] ошеломлённ[From.GetOyYm], когда [From.GetHersHis] привязывали к алтарю, но вскоре осознал[From.GetEndA], что [From.GetHerHim] уготовано. Проигнорировав [From.GetHersHis] мольбы, Вы сосредоточились на церемонии, пока песнопения [Root.GetDWDevilDAT] становились всё громче и настойчивее. В нужный момент Вы занесли клинок над головой и вонзили его в сердце жертвы.;x
MNM.7505.a;Слава [Root.GetDWDevilDAT]!;x
MNM.7506.d;Вы боролись изо всех сил, пытаясь вырваться, но узлы слишком крепкие и не поддались. Нечестивые песнопения становились всё громче, и Вы увидели, как [satanist.GetTitledFirstName] идёт к алтарю с кинжалом в руках. Вы удвоили усилия, но [satanist.GetSheHe] уже занес[satanist.GetNoneE] клинок над головой и приготови[satanist.GetLasLsya] нанести удар. Вам почти удалось освободить свою правую руку, когда [satanist.GetSheHe] вознил[satanist.GetEndA] его прямо в Ваше сердце.;x
MNM.7506.a;...;x
prisoner_dark_sacrifice;Жертва [From.GetDWDevilDAT];x
prisoner_dark_sacrifice_desc;§Y[Root.GetTitledFirstName]§W - Ваш[Root.GetEndA] заключённ[Root.GetAyaYy], котор[Root.GetUyuOgo] Вы можете принести в жертву [From.GetDWDevilDAT], другие [From.GetSocietyName] это одобрят.;x
String_Blood_for_blood;Кровь за кровь;x
String_Death_to_the_infidels;Смерть неверным;x
String_For_the_Assassins;За ассасинов;x
String_GetPriestName_plural;толковые священники;x #[This.Religion.GetPriestTitle]s
String_Grand_Master_Name_sends_herhis_regards;Великий мастер [grand_master.GetFirstName] шлёт свой привет;x #Sends his regards
String_alliances;выгодные союзы;x
String_building_plans;строительные планы;x
String_correspondence;корреспонденция;x
String_diplomats;талантливые дипломаты;x
String_doctrines;основные доктрины;x
String_investment_opportunities;инвестиционные идеи;x
String_investments;инвестиции;x
String_ledger;гроссбух;x
String_maps;карты;x
String_mass;месса;x
String_passages_from_GetScriptureName;ключевые выдержки из писаний;x
String_phrasings;точные формулировки;x
String_poisons;незаметные яды;x
String_potential_accomplices;возможные сообщники;x
String_prayer;молитва;x
String_scrolls;свитки;x
String_spies;хорошие шпионы;x
String_strategies;возможные стратегии;x
String_tax_levels;уровни налогов;x
String_trade_routes;торговые пути;x
String_translations;понятные переводы;x
String_travel_routes;эффективные маршруты;x
String_troop_compositions;выгодные войсковые позиции;x
String_war_table;стол для реконструкций;x
String_worship;поклонение;x
String_beautiful;прелестн;x
String_handsome;красив;x
String_hideous;отвратительн;x
String_scarred;шрамн;x
String_sickly;болезненн;x
String_disfigured;изуродованн;x
String_harelipped;заячьегуб;x
String_strong_jawed;грубоват;x
String_thin;изящн;x
String_crazed;безумн;x
String_ruddy;румян;x
String_tanned;загорел;x
String_bronzed;смугл;x
String_dark_skinned;чёрн;x
String_copper_skinned;медн;x
String_pale;бледн;x
String_settlement;лагерь;x #поселение;x
String_Settlement;Поселение;x
String_daughter;дочь;x
String_son;сын;x
String_GetHusbandWifeOpp;[This.GetHusbandWifeOpp];x
String_dog;собака;x
String_cat;кот;x
String_health;здоровье;x
String_love;любовные дела;x
String_friends;друзья;x
String_sword_practice;тренировки с мечом;x
String_tome_collection;коллекция книг;x
String_ill_lover;исцелить моего любимого;x
String_ill_spouse;вылечить мо[This.GetYuEgoOpp] [This.GetHusbandWifeOppACC];x
String_ill_child;вылечить моего ребёнка;x
String_money_troubles;решить мои финансовые трудности;x
String_illness;вылечить меня;x
String_battle_luck;обеспечить мне победу на поле боя;x
String_make_me_stronger;сделать меня сильнее;x
String_make_me_smarter;сделать меня умнее;x
String_GetDWReasonToJoin_fallback;победить моих врагов;x
String_dark_arts;тёмные искусства;x
String_black_magic;чёрная магия;x
String_GetDWDarkMagic_fallback;тёмная магия;x
String_the_Devil;дьявол;x
String_The_Devil;Дьявол;x
String_Satan;Сатана;x
String_GetDWDevil_fallback;дьявол;x
String_GetDWDevilCap_fallback;Дьявол;x
String_witch;ведьма;x #witch;x
String_warlock;колдун;x #witch;x
String_koldunya;колдунья;x
String_koldun;колдун;x
String_GetDWMagician_fallback;чародей[This.GetEndKa];x #practitioner of magic;x
String_demon;демон;x
String_likho;лихо;x
String_GetDWDemon_fallback;демон;x
String_demons;демоны;x
String_likhos;лиха;x
String_GetDWDemons_fallback;демоны;x
String_seductress;соблазнительница;x
String_seducer;соблазнитель;x
String_Seductress;Соблазнительница;x
String_Seducer;Соблазнитель;x
String_the_Assassins;ассасины;x
String_GetSocietyName_fallback;мои придворные;x
String_The_Assassins;Ассасины;x
String_GetSocietyNameCap_fallback;Мои придворные;x
String_Initate;Посвящённ[This.GetAyaYy];x
String_Apprentice;Учени[This.GetTsaK];x
String_Magistrate;Магистрат[This.GetEndKa];x
String_GrandEnchanter;Велик[This.GetAyaIy] чародей[This.GetEndKa];x
String_GetDevilWorshiperRank_fallback;Посвящённ[This.GetAyaYy];x
String_sister;сестра;x
String_brother;брат;x
String_Sister;Сестра;x
String_Brother;Брат;x
String_Lady;Уважаемая;x
String_Lord;Уважаемый;x
String_druzhinniki;дружинники;x
String_huscarl;хускарл;x
String_huscarls;хускарлы;x
String_man_at_arms;всадник;x
String_men_at_arms;всадники;x
String_ghazi;гази;x
String_ghazis;гази;x
String_kheshig;хишиг;x
String_warrior;воин;x
String_warriors;воины;x
String_sainik;сайник;x
String_sainikon;сайниконы;x
String_the_Plaguebringers;приносящие Чуму;x
String_the_Cult_of_Kali_Purusha;последователи Кали Пуруши;x
String_the_Cold_Ones;хладники;x
String_Chernobog;Чернобог;x
String_Kali;Кали Пуруша;x
String_Erlik;Эрлик;x
String_Iblis;Иблис;x
String_Ahriman;Ахриман;x
String_sihr;сихр;x
String_Qliphoth;Клипот;x
String_koldovstvo;колдовство;x
String_seiрr;сейд;x
String_jinn;джинн;x
String_jinns;джинны;x
string_karaoglan;караоглан;x
string_karaoglanlar;караогланлары;x
string_black_shaman;чёрн[This.GetAyaYy] шаман[This.GetEndKa];x #black shaman;x
String_fever;лихорадка;x
string_pneumonia;пневмония;x
String_the_Great_Pox;Великая оспа;x
String_leprocy;проказа;x
String_consumption;чахотка;x
String_slow_fever;брюшной тиф;x
String_camp_fever;сыпной тиф;x
String_the_Plague;чума;x
String_measles;корь;x
String_smallpox;оспа;x
String_syphilis;сифилис;x
String_flu;грипп;x
String_dysentery;дизентерия;x
String_gout;подагра;x
